id,url,category,date,image,name,price,category_rank,review_count
0,http://shopping.naver.com/detail/detail.nhn?cat_id=50000841&nv_mid=5771273419,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_5771273/5771273419.20120211171932.jpg,아디다스 L EUROPA 트랙탑 L43685,58610,1,1
1,http://shopping.naver.com/detail/detail.nhn?cat_id=50000804&nv_mid=8253821194,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8253821/8253821194.20150129013932.jpg,헤지스 레이디스 네이비 얼터네이트 체크배색 긴팔셔츠 HSK14D006NV,116330,2,0
2,http://shopping.naver.com/detail/detail.nhn?cat_id=50000817&nv_mid=8030181698,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8030181/8030181698.20141031144209.jpg,플라스틱아일랜드 보아털 안감 패딩 베스트 PE4PV061,14440,3,40
3,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8170879535,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8170879/8170879535.20141226113516.jpg,ab.f.z 럭셔리 라쿤퍼 구스다운 점퍼 AFO4ZD01,73710,4,15
4,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=7912893210,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7912893/7912893210.20140831050254.jpg,펠틱스 스카치 로고 후디 네이비 FENAMHD01,28900,5,4
5,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8237642069,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8237642/8237642069.20150122151346.jpg,톰보이 클래식 트렌치 코트 9105111998,153830,6,0
6,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=7920720137,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7920720/7920720137.20141007094747.jpg,헤지스 로고 패치 칼라넥 긴팔 티셔츠 HZE04D431,57240,7,49
7,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=8126326440,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8126326/8126326440.20141203140706.jpg,지오지아 맥스 다운 점퍼 BLU4FP1001,76350,8,47
8,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8100455016,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8100455/8100455016.20150107122535.jpg,플라스틱아일랜드 돌먼 허리 고무줄 원피스 PE4WO164,29540,9,17
9,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=7838274604,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7838274/7838274604.20141017155155.jpg,타미힐피거데님 소매 롤업 밴딩 데님 원피스 TUMO3OZE10D0,68530,10,11
10,http://shopping.naver.com/detail/detail.nhn?cat_id=50000806&nv_mid=8253064448,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8253064/8253064448.20150130142251.jpg,커밍스텝 벨티드 니트 가디건 COF2KCD060,244680,11,0
11,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8034955715,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8034955/8034955715.20141110172527.jpg,플라스틱아일랜드 박시 더블 코트 PE4WC164,53100,12,30
12,http://shopping.naver.com/detail/detail.nhn?cat_id=50000806&nv_mid=8021473620,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8021473/8021473620.20141018115226.jpg,타미힐피거데님 라운드 집업 가디건 TUMO3WJE03A0,71230,13,10
13,http://shopping.naver.com/detail/detail.nhn?cat_id=50000825&nv_mid=8258221303,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8258221/8258221303.20150130093927.jpg,"푸마바디웨어 2차 노와이어브라 팬티 15종 패드 5FYBFE01 , 3P-UP",127200,14,4
14,http://shopping.naver.com/detail/detail.nhn?cat_id=50000803&nv_mid=8016385340,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8016385/8016385340.20141017121328.jpg,잭앤질 밑단 프릴 라운드 기모 맨투맨 티셔츠 32144TR506,18990,15,13
15,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8157262089,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8157262/8157262089.20141215153060.jpg,어스앤뎀 싱글 울 코트 TDHX680,55330,16,43
16,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8185562609,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8185562/8185562609.20141231145637.jpg,빈폴레이디스 헤어후드 롱 다운 패딩점퍼 BF4X38020,814800,17,3
17,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8250438843,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8250438/8250438843.20150128151904.jpg,보니 알렉스 클래식 무드 알파카 코트 BDHX752,128650,18,3
18,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8174780966,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8174780/8174780966.20141226120854.jpg,보니 알렉스 밑단배색 퀼팅 점퍼 BDUX661,53100,19,2
19,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8080110336,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8080110/8080110336.20141127101020.jpg,애드호크 덕다운 패딩블레이져 코트 HQ4HC01,78260,20,120
20,http://shopping.naver.com/detail/detail.nhn?cat_id=50000838&nv_mid=7167576702,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7167576/7167576702.20131001113118.jpg,티아이포맨 투버튼 슬림 모직재킷 M138PJK701,70355,21,9
21,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=8034729264,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8034729/8034729264.20141113102731.jpg,HUM 스페이스 오리털 점퍼 H144H162,61100,22,498
22,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8111766759,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8111766/8111766759.20141125151447.jpg,BNX 조끼 덧장 이중 롱 후드 다운 패딩 점퍼 BMDDW271,316970,23,0
23,http://shopping.naver.com/detail/detail.nhn?cat_id=50000838&nv_mid=7172138801,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7172138/7172138801.20131014120501.jpg,티아이포맨 모직재킷 M138PJK702,77520,24,5
24,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=7946281044,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7946281/7946281044.20141106140433.jpg,잭앤질 배색 울 스타디움 점퍼 32144JP503,60830,25,2
25,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8013985185,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8013985/8013985185.20141125141146.jpg,지오지아 캐시미어 체스터 코트 BZU4CG1181,100550,26,177
26,http://shopping.naver.com/detail/detail.nhn?cat_id=50000758&nv_mid=8078310151,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8078310/8078310151.20141111134927.jpg,프랜치캣 A라인 코트 Q46DAC010,326870,27,0
27,http://shopping.naver.com/detail/detail.nhn?cat_id=50000752&nv_mid=8252177070,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8252177/8252177070.20150128070351.jpg,코니밴드 코니 밴드 기모 원피스 프리미엄 P018241089,8910,28,0
28,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=7933548223,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7933548/7933548223.20141007102414.jpg,헤지스 숄더 체크 배색 긴팔 티셔츠 HZE04D402,55318,29,88
29,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=7409062893,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7409062/7409062893.20140120123958.jpg,아디다스 크루 플리스 맨투맨 티셔츠 F77978,41990,30,51
30,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8214593571,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8214593/8214593571.20150123143818.jpg,파파야 체크 코트 CNERCT014D,33480,31,26
31,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=7852738909,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7852738/7852738909.20141126110139.jpg,앤듀 후드 라쿤 봄버 다운 점퍼 O134DW020P,54540,32,53
32,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=8102824876,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8102824/8102824876.20141127170959.jpg,티니위니 덕다운 야상 후드점퍼 TWJD44T04U,114080,33,4
33,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8250435020,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8250435/8250435020.20150128152221.jpg,보니 알렉스 천연램스 덕다운 코트 BDFX870C,54510,34,21
34,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8056856426,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8056856/8056856426.20141124143646.jpg,쉬즈미스 헤링본 투버튼 롱 코트 SWHCE81150,93370,35,58
35,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8054466422,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8054466/8054466422.20141031100723.jpg,매긴 소매배색 디테일 도트 원피스 ME4WO001,54938,36,4
36,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8249774270,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8249774/8249774270.20150128141355.jpg,매긴 배색 원피스 MF1WO133,128520,37,0
37,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8191734626,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8191734/8191734626.20150105114649.jpg,난닝구 미엔 기모 후드 집업 점퍼 9111155,33310,38,103
38,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8182997341,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8182997/8182997341.20141229155156.jpg,CC.COLLECT 롱 코트 C144MSG032,161190,39,9
39,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8005314636,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8005314/8005314636.20141018134502.jpg,온앤온 데일리 일자핏 기본 코트 NW4WZ092,118680,40,212
40,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=7988952975,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7988952/7988952975.20141022180757.jpg,GGPX 라쿤 털카라 절개 롱 패딩점퍼 GEDBDU995,121530,41,231
41,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=7668423117,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7668423/7668423117.20140507110341.jpg,베네통 라쿤후드 구스다운 점퍼 BAPD52461,217000,42,225
42,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=8171113989,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8171113/8171113989.20141222173157.jpg,엠블러 플레이어샵 기모맨투맨 티 네이비 의류 상의 긴 팔 AMM204,15900,43,20
43,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8200808152,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8200808/8200808152.jpg,와이드 폭스카라 롱기장 다운 점퍼 YE0W8874GC,111530,44,31
44,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8171145827,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8171145/8171145827.20141223155239.jpg,올리비아하슬러 라쿤트리밍 롱 다운 패딩점퍼 OH4WDW008,159010,45,1
45,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=7932775650,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7932775/7932775650.20150122152340.jpg,엠폴햄 트리밍 맥시멈 다운 점퍼 EPU4JD3023,104980,46,263
46,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8235047296,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8235047/8235047296.20150202163838.jpg,마에스트로 콜롬보 캐시미어 롱 코트 MAH14D102,376650,47,0
47,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8062059044,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8062059/8062059044.20141104171808.jpg,헤지스레이디스 덕다운 패딩코트 HSU04D009,436620,48,29
48,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8136917931,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8136917/8136917931.20141212100905.jpg,플라스틱아일랜드 소매 밑단 배색 다운점퍼 PE4NZ187,79700,49,11
49,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8228920279,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8228920/8228920279.20150120142551.jpg,SOUP 레이스 포인트 투피스 플레어 원피스 SR1OPM1,133620,50,2
50,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=8126282794,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8126282/8126282794.20141203154846.jpg,UGIZ 4포켓 하이넥 야상점퍼 UDFX772,35960,51,7
51,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8166345338,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8166345/8166345338.20150106140335.jpg,레노마 모직 체스터 슬림핏 코트 RGDIJL41A,71280,52,32
52,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8030811913,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8030811/8030811913.20141106144433.jpg,톰보이 뒷라인 날개 포인트 코트 10T4WC995,136940,53,71
53,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8147184245,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8147184/8147184245.20141211102042.jpg,지컷 더블버튼 매니쉬 롱 코트 72144-16082,237370,54,2
54,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8118634037,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8118634/8118634037.20141127121341.jpg,매긴 네크프릴 패치 원피스 ME4WO137,55830,55,2
55,http://shopping.naver.com/detail/detail.nhn?cat_id=50000825&nv_mid=8258177604,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8258177/8258177604.20150130091233.jpg,에블린 뉴코아아울렛 EBBR411021,26610,56,3
56,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8174770282,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8174770/8174770282.20141224151042.jpg,보니 알렉스 보니케이트 울 롱 코트 BDHX860,69670,57,51
57,http://shopping.naver.com/detail/detail.nhn?cat_id=50000747&nv_mid=8253202323,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8253202/8253202323.20150128164049.jpg,알로봇 헤드 셋로 맨투맨 14119-334-02,28620,58,4
58,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8087645995,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8087645/8087645995.20141117151105.jpg,나이스크랍 손목배색 모직 코트 N144XSG104,171878,59,5
59,http://shopping.naver.com/detail/detail.nhn?cat_id=50000815&nv_mid=8085643665,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8085643/8085643665.20141126113900.jpg,BNX 퍼후드 롱 점퍼 BMDDW242,150450,60,1
60,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=7898662912,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7898662/7898662912.20141124110407.jpg,잭앤질 하이넥 패딩 점퍼 31134JP006,23090,61,65
61,http://shopping.naver.com/detail/detail.nhn?cat_id=50000759&nv_mid=8229292805,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8229292/8229292805.20150120152731.jpg,MLB키즈 야구 점퍼 71JP32411,59730,62,23
62,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8142127575,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8142127/8142127575.20150114123522.jpg,매긴 레이스 패치 H라인 원피스 ME4WO203,110910,63,3
63,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=7939820743,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7939820/7939820743.20141010154446.jpg,질바이질스튜어트 퀼팅 디테일 프릴 헴라인 긴팔 원피스 JBC04D832,121650,64,0
64,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8228897630,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8228897/8228897630.20150120142936.jpg,매긴 뒷 훌디테일 원피스 MF1WO101,121720,65,1
65,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8070161955,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8070161/8070161955.20141215095236.jpg,질바이질스튜어트 날씬핏 오리털 파카 JBU04D131,141410,66,0
66,http://shopping.naver.com/detail/detail.nhn?cat_id=50000774&nv_mid=7736813548,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7736813/7736813548.20140611041600.jpg,크리비아 큐티 도트 순면 부직포 패드 주니어 브라 런닝 언더웨어 LG6608,5060,67,11
67,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8013837659,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8013837/8013837659.20141027095051.jpg,시슬리 롱오리털 점퍼 SAPD42461,219320,68,96
68,http://shopping.naver.com/detail/detail.nhn?cat_id=50000815&nv_mid=7201303770,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7201303/7201303770.20131120095716.jpg,LINE 프린지 롱 트위드재킷 NWJKDJ11,153171,69,1
69,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8000648837,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8000648/8000648837.20141018164920.jpg,쉬즈미스 후드 패딩 점퍼 SSPPE81010,38710,70,60
70,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8200408471,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8200408/8200408471.20150107101054.jpg,나이스크랍 일자핏 베이직 심플 코트 N144XSG114,148333,71,6
71,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8200710770,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8200710/8200710770.20150107170358.jpg,파파야 프릴 하이넥 프린트 원피스 CNEROP039D,8370,72,5
72,http://shopping.naver.com/detail/detail.nhn?cat_id=50000845&nv_mid=8250736569,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8250736/8250736569.20150127222559.jpg,엠포리오아르마니언더웨어 하프 삼각 언더웨어 선물 세트 P020455588,21800,73,2
73,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=7901072059,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7901072/7901072059.20140904100243.jpg,SOUP 루즈핏 덧장 트렌치코트 WQ3BB91,49390,74,9
74,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=7952164968,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7952164/7952164968.20141103113853.jpg,카이아크만 레플리카 야상점퍼 KMDHT901C,129080,75,269
75,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8126271160,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8126271/8126271160.20141203112647.jpg,ZOOC 슬림핏 베이직 코트 Z144MSG710,152240,76,9
76,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=8056763563,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8056763/8056763563.20141217171201.jpg,마에스트로 울 배색 구스다운 점퍼 MAU04D204,248210,77,1
77,http://shopping.naver.com/detail/detail.nhn?cat_id=50000807&nv_mid=8005756664,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8005756/8005756664.20141020115916.jpg,보니 알렉스 페이즐리 프린트 옵션 벨트 원피스 BDOX540A,44080,78,4
78,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8118674200,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8118674/8118674200.20141128151701.jpg,쉬즈미스 더블 스탠카라 롱 모직 코트 SWHCE80190,149823,79,10
79,http://shopping.naver.com/detail/detail.nhn?cat_id=50000836&nv_mid=8005824902,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8005824/8005824902.20141014155130.jpg,지오다노 폴리 펜슬 슬랙스 팬츠 114706,25110,80,65
80,http://shopping.naver.com/detail/detail.nhn?cat_id=50000823&nv_mid=7735487990,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7735487/7735487990.20140610174900.jpg,N4WKU2001,10240,81,135
81,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8247122064,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8247122/8247122064.20150127120341.jpg,콜핑 롱 덕다운 패딩점퍼 KLO0213W,80780,82,0
82,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8111778437,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8111778/8111778437.20141226105227.jpg,CC.COLLECT 배색 캐쥬얼 오버핏 코트 C144MSG012,130126,83,3
83,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8051292505,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8051292/8051292505.20141121135928.jpg,BON 카라 울 코트 GXWHA7186,98230,84,5
84,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8001055525,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8001055/8001055525.20141104111148.jpg,플라스틱아일랜드 모직 코트 PE4WC083,82740,85,20
85,http://shopping.naver.com/detail/detail.nhn?cat_id=50000813&nv_mid=8206759152,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8206759/8206759152.20150109173246.jpg,앳코너 큰단추 하프 코트 ATH04D303,88540,86,1
86,http://shopping.naver.com/detail/detail.nhn?cat_id=50000765&nv_mid=8253646944,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8253646/8253646944.20150129002539.jpg,예닮 프리미엄 유아동 남아한복 P020317043,64660,87,4
87,http://shopping.naver.com/detail/detail.nhn?cat_id=50000806&nv_mid=7986041120,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7986041/7986041120.20141105111049.jpg,질바이질스튜어트 케이블 하이넥 가디건 HSD14D902,132660,88,11
88,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=7981553642,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7981553/7981553642.20141001154818.jpg,헤지스 스트라이프 라운드 긴팔 티셔츠 HZE04D438,40090,89,5
89,http://shopping.naver.com/detail/detail.nhn?cat_id=50000824&nv_mid=7716781714,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7716781/7716781714.20140530192845.jpg,2ndskin 베이직 삼각팬티 24KU7005,9490,90,36
90,http://shopping.naver.com/detail/detail.nhn?cat_id=50000815&nv_mid=8078496164,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8078496/8078496164.20141111095335.jpg,코데즈컴바인 컬러 무스탕 BYDLCB15S1,149400,91,23
91,http://shopping.naver.com/detail/detail.nhn?cat_id=50000806&nv_mid=8001436220,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8001436/8001436220.20141104102809.jpg,헤지스레이디스 베이직 케이블 하이넥 가디건 HSD14D914,131042,92,3
92,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8204029815,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8204029/8204029815.20150109115423.jpg,올리비아하슬러 라쿤퍼 오리털 패딩점퍼 OH4WDW004,159190,93,0
93,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8149773015,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8149773/8149773015.20141218111551.jpg,코인코즈 오리털 패딩 점퍼 IP4WH006,112650,94,5
94,http://shopping.naver.com/detail/detail.nhn?cat_id=50000830&nv_mid=7972921343,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_7972921/7972921343.20140930102613.jpg,헤지스 기모 스트라이프 카라 티셔츠 HZE04D432,62280,95,162
95,http://shopping.naver.com/detail/detail.nhn?cat_id=50000759&nv_mid=8203847080,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8203847/8203847080.20150121134336.jpg,코오롱스포츠 다운내피 디테쳐블 방수 자켓 JWJW49481,88140,96,0
96,http://shopping.naver.com/detail/detail.nhn?cat_id=50000803&nv_mid=8250757469,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8250757/8250757469.20150127235440.jpg,파파야 면 프릴배색 기모티셔츠 CNERTP049D,8370,97,12
97,http://shopping.naver.com/detail/detail.nhn?cat_id=50000837&nv_mid=8024541989,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8024541/8024541989.20141217144240.jpg,헤지스 카라퍼 퀼팅 덕다운 점퍼 HZU04D503,183770,98,16
98,http://shopping.naver.com/detail/detail.nhn?cat_id=50000814&nv_mid=8062062653,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8062062/8062062653.20141206123839.jpg,헤지스레이디스 롱 심플 후드 퍼 구스 다운 점퍼 HSU04D003,641260,99,6
99,http://shopping.naver.com/detail/detail.nhn?cat_id=50000839&nv_mid=8203459497,패션의류,2015.02.03,http://shopping.phinf.naver.net/main_8203459/8203459497.20150109110018.jpg,TNGT 캐시미어 체스터 코트 TGH14D101,324570,100,1
100,http://shopping.naver.com/detail/detail.nhn?cat_id=50000297&nv_mid=4053407990,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_4053407/4053407990.20141107164342.jpg,알페신 카페인 샴푸 C1 250ml,9900,1,1
101,http://shopping.naver.com/detail/detail.nhn?cat_id=50000281&nv_mid=5804763061,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_5804763/5804763061.20140629203239.jpg,피지오겔 크림 150ml,26470,2,6
102,http://shopping.naver.com/detail/detail.nhn?cat_id=50000306&nv_mid=4053415887,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_4053415/4053415887.20140629203555.jpg,다슈 포 맨 오리지날  수퍼 매트 100g,9900,3,965
103,http://shopping.naver.com/detail/detail.nhn?cat_id=50000397&nv_mid=5431876962,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_5431876/5431876962.20120211204452.jpg,키스미 히로인 볼륨앤컬 마스카라,11550,4,1
104,http://shopping.naver.com/detail/detail.nhn?cat_id=50000408&nv_mid=4082987781,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_4082987/4082987781.20130123125927.jpg,세타필 모이스처라이징 로션 591ml,9550,5,19
105,http://shopping.naver.com/detail/detail.nhn?cat_id=50000391&nv_mid=4150801330,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_4150801/4150801330.20130624115942.jpg,입생로랑 루즈 볼립떼 실키 센슈얼 라디앙뜨 립스틱 4g(SPF15),27800,6,1
106,http://shopping.naver.com/detail/detail.nhn?cat_id=50000334&nv_mid=6802863019,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_6802863/6802863019.20130319174814.jpg,헤라 옴므 셀 바이탈라이징 2종 세트,49730,7,1
107,http://shopping.naver.com/detail/detail.nhn?cat_id=50000297&nv_mid=6743204068,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_6743204/6743204068.20140629194718.jpg,아모스 녹차실감 샴푸액 500g,24730,8,2
108,http://shopping.naver.com/detail/detail.nhn?cat_id=50000312&nv_mid=2600009804,화장품/미용,2015.02.03,http://shopping.phinf.naver.net/main_2600009/2600009804.20140629194235.jpg,랑방 에끌라 드 아르페쥬 우먼 오드퍼퓸,17800,9,26
